,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon
1819,2024-01-30T06:00:00,18,18,15,82.64,0,0,rain,0,0,19.4,12.9,10,1020,50.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night
1820,2024-01-30T07:00:00,18,18,15,82.65,0,0,,0,0,19.1,18.3,80,1021,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1821,2024-01-30T08:00:00,18,18,15.7,86.87,0.001,100,rain,,0,18,14.4,74,1021.1,70.7,7,14,0.1,0,10,"Rain, Partially cloudy",rain
1822,2024-01-30T09:00:00,19,19,16,82.77,0,0,,0,0,19.8,9.4,90,1022,50.1,8,62,0.2,1,10,Partially cloudy,partly-cloudy-day
1823,2024-01-30T10:00:00,18,18,15,82.63,0,0,,0,0,23.8,11.2,350,1022,50.1,5,218,0.8,2,10,Partially cloudy,partly-cloudy-day
1824,2024-01-30T11:00:00,17.1,17.1,14.2,83.15,0,0,,0,0,18,10,340,1022.2,70.7,5,433,1.6,4,10,Partially cloudy,partly-cloudy-day
1825,2024-01-30T12:00:00,18,18,14,77.46,0,0,,0,0,21.6,16.5,330,1021,50.1,5,535,1.9,5,10,Partially cloudy,partly-cloudy-day
1826,2024-01-30T13:00:00,19,19,15,77.63,0,0,,0,0,19.1,3.6,320,1020,50.1,5,736,2.6,7,10,Partially cloudy,partly-cloudy-day
1827,2024-01-30T14:00:00,20,20,15.1,73.37,0,0,,0,0,21.6,10.9,316,1019.3,70.7,4,668,2.4,7,10,Partially cloudy,partly-cloudy-day
1828,2024-01-30T15:00:00,19,19,15,77.62,0,0,,0,0,18,5.4,315,1019,50.1,4,443,1.6,4,10,Partially cloudy,partly-cloudy-day
1829,2024-01-30T16:00:00,21,21,16,73.12,0,0,,0,0,18,5.4,320,1018,50.1,4,318,1.1,3,10,Partially cloudy,partly-cloudy-day
1830,2024-01-30T17:00:00,19.2,19.2,15.9,81.56,0,0,,0,0,21.6,5.5,164,1019.3,70.7,4,200,0.7,2,10,Partially cloudy,partly-cloudy-day
1831,2024-01-30T18:00:00,20,20,17,82.86,0,0,,0,0,18.4,7.6,350,1019,50.1,4,59,0.2,1,10,Partially cloudy,partly-cloudy-day
1832,2024-01-30T19:00:00,19,19,18,93.89,0,0,,0,0,19.4,9.3,80,1019,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1833,2024-01-30T20:00:00,19.8,19.8,17.1,84.48,0,0,,0,0,21.6,13.6,100,1020.2,70.7,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1834,2024-01-30T21:00:00,19,19,17,88.18,0,0,,0,0,18.7,14.7,100,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1835,2024-01-30T22:00:00,19,19,17,88.18,0,0,,0,0,19.1,20.5,100,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1836,2024-01-30T23:00:00,19,19,16.9,87.54,0,0,,0,0,21.6,15.3,89,1020.3,70.7,8,0,0,0,10,Partially cloudy,partly-cloudy-night
1837,2024-01-31T00:00:00,19,19,17,88.19,0,0,rain,0,0,18,12.9,90,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1838,2024-01-31T01:00:00,19,19,17,88.2,0,0,rain,0,0,15.5,11.1,90,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1839,2024-01-31T02:00:00,18.8,18.8,16.8,88.06,0,0,,0,0,14.4,16.4,79,1019.3,70.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1840,2024-01-31T03:00:00,19,19,17,88.2,0,0,rain,0,0,15.1,14.7,90,1019,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1841,2024-01-31T04:00:00,19,19,17,88.19,0,0,rain,0,0,12.6,12.9,90,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1842,2024-01-31T05:00:00,18.8,18.8,16.8,88.09,0,0,rain,0,0,14.4,16.3,84,1018.5,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1843,2024-01-31T06:00:00,19,19,17,88.2,0,0,rain,0,0,14.8,16.5,80,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1844,2024-01-31T07:00:00,19,19,17,88.2,0,0,rain,0,0,14.8,22.3,80,1019,49.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1845,2024-01-31T08:00:00,19,19,17.1,88.4,0.012,100,rain,,0,14.4,16.2,85,1020.1,70.7,11.5,17,0.1,0,10,"Rain, Partially cloudy",rain
1846,2024-01-31T09:00:00,20,20,17,82.9,0,0,,0,0,15.5,12.9,79,1020,50,10,92,0.3,1,10,Partially cloudy,partly-cloudy-day
1847,2024-01-31T10:00:00,21,21,18,82.99,0,0,rain,0,0,10.4,14.7,90,1021,50.1,10,176,0.6,2,10,Partially cloudy,partly-cloudy-day
1848,2024-01-31T11:00:00,20.9,20.9,17.8,82.59,0,0,,0,0,14.4,14.3,90,1021.1,70.7,10,198,0.7,2,10,Partially cloudy,partly-cloudy-day
1849,2024-01-31T12:00:00,21,21,18,82.98,0,0,,0,0,8.6,18.3,89,1020,50.1,10,325,1.2,3,10,Partially cloudy,partly-cloudy-day
1850,2024-01-31T13:00:00,22,22,18,78.07,0,0,,0,0,13.3,18.3,99,1019,50.1,10,371,1.3,4,10,Partially cloudy,partly-cloudy-day
1851,2024-01-31T14:00:00,22.1,22.1,18,77.88,0,0,,0,0,18,14.6,85,1017.9,70.7,11.1,461,1.7,5,10,Partially cloudy,partly-cloudy-day
1852,2024-01-31T15:00:00,22,22,18,78.08,0,0,,0,0,21.2,14.7,90,1017,50.1,10,279,1,3,10,Partially cloudy,partly-cloudy-day
1853,2024-01-31T16:00:00,23,23,18,73.49,0,0,,0,0,26.6,14.7,100,1016,50.1,10,222,0.8,2,10,Partially cloudy,partly-cloudy-day
1854,2024-01-31T17:00:00,21.9,21.9,18.1,78.97,0,0,,0,0,18,15.4,89,1017.3,70.7,10,214,0.8,2,10,Partially cloudy,partly-cloudy-day
1855,2024-01-31T18:00:00,21,21,18,83.02,0,0,,0,0,30.6,14.7,90,1017,50.1,10,47,0.2,0,10,Partially cloudy,partly-cloudy-day
1856,2024-01-31T19:00:00,21,21,18,83.02,0,0,,0,0,28.8,12.9,90,1018,50.1,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1857,2024-01-31T20:00:00,20.9,20.9,18.1,84.02,0,0,,0,0,18,17.1,94,1018.3,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1858,2024-01-31T21:00:00,21,21,18,83.02,0,0,rain,0,0,22.7,13,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1859,2024-01-31T22:00:00,21,21,19,88.36,0,0,,0,0,24.5,16.5,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1860,2024-01-31T23:00:00,21,21,19,88.27,0,0,,0,0,18,11,90,1018.4,70.7,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1862,2024-01-31T00:00:00,19,19,17,88.19,0,0,rain,0,0,18,12.9,90,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1863,2024-01-31T01:00:00,19,19,17,88.2,0,0,rain,0,0,15.5,11.1,90,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1864,2024-01-31T02:00:00,18.8,18.8,16.8,88.06,0,0,,0,0,14.4,16.4,79,1019.3,70.7,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1865,2024-01-31T03:00:00,19,19,17,88.2,0,0,rain,0,0,15.1,14.7,90,1019,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1866,2024-01-31T04:00:00,19,19,17,88.19,0,0,rain,0,0,12.6,12.9,90,1019,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1867,2024-01-31T05:00:00,18.8,18.8,16.8,88.09,0,0,rain,0,0,14.4,16.3,84,1018.5,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1868,2024-01-31T06:00:00,19,19,17,88.2,0,0,rain,0,0,14.8,16.5,80,1020,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1869,2024-01-31T07:00:00,19,19,17,88.2,0,0,rain,0,0,14.8,22.3,80,1019,49.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1870,2024-01-31T08:00:00,19,19,17.1,88.4,0.012,100,rain,,0,14.4,16.2,85,1020.1,70.7,11.5,17,0.1,0,10,"Rain, Partially cloudy",rain
1871,2024-01-31T09:00:00,20,20,17,82.9,0,0,,0,0,15.5,12.9,79,1020,50,10,92,0.3,1,10,Partially cloudy,partly-cloudy-day
1872,2024-01-31T10:00:00,21,21,18,82.99,0,0,rain,0,0,10.4,14.7,90,1021,50.1,10,176,0.6,2,10,Partially cloudy,partly-cloudy-day
1873,2024-01-31T11:00:00,20.9,20.9,17.8,82.59,0,0,,0,0,14.4,14.3,90,1021.1,70.7,10,198,0.7,2,10,Partially cloudy,partly-cloudy-day
1874,2024-01-31T12:00:00,21,21,18,82.98,0,0,,0,0,8.6,18.3,89,1020,50.1,10,325,1.2,3,10,Partially cloudy,partly-cloudy-day
1875,2024-01-31T13:00:00,22,22,18,78.07,0,0,,0,0,13.3,18.3,99,1019,50.1,10,371,1.3,4,10,Partially cloudy,partly-cloudy-day
1876,2024-01-31T14:00:00,22.1,22.1,18,77.88,0,0,,0,0,18,14.6,85,1017.9,70.7,11.1,461,1.7,5,10,Partially cloudy,partly-cloudy-day
1877,2024-01-31T15:00:00,22,22,18,78.08,0,0,,0,0,21.2,14.7,90,1017,50.1,10,279,1,3,10,Partially cloudy,partly-cloudy-day
1878,2024-01-31T16:00:00,23,23,18,73.49,0,0,,0,0,26.6,14.7,100,1016,50.1,10,222,0.8,2,10,Partially cloudy,partly-cloudy-day
1879,2024-01-31T17:00:00,21.9,21.9,18.1,78.97,0,0,,0,0,18,15.4,89,1017.3,70.7,10,214,0.8,2,10,Partially cloudy,partly-cloudy-day
1880,2024-01-31T18:00:00,21,21,18,83.02,0,0,,0,0,30.6,14.7,90,1017,50.1,10,47,0.2,0,10,Partially cloudy,partly-cloudy-day
1881,2024-01-31T19:00:00,21,21,18,83.02,0,0,,0,0,28.8,12.9,90,1018,50.1,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1882,2024-01-31T20:00:00,20.9,20.9,18.1,84.02,0,0,,0,0,18,17.1,94,1018.3,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1883,2024-01-31T21:00:00,21,21,18,83.02,0,0,rain,0,0,22.7,13,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1884,2024-01-31T22:00:00,21,21,19,88.36,0,0,,0,0,24.5,16.5,100,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1885,2024-01-31T23:00:00,21,21,19,88.27,0,0,,0,0,18,11,90,1018.4,70.7,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1886,2024-02-01T00:00:00,21,21,19,88.36,0,0,,0,0,25.2,11.2,80,1018,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1887,2024-02-01T01:00:00,21,21,20,94.02,0,0,,0,0,25.2,12.9,80,1018,50.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night
1888,2024-02-01T02:00:00,20.8,20.8,19.8,94.09,0,0,,0,0,18,12.8,85,1017.4,70.7,4.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1889,2024-02-01T03:00:00,21,21,20,94.02,0,0,,0,0,21.2,12.9,100,1017,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1890,2024-02-01T04:00:00,20,20,20,99.98,0,0,rain,0,0,16.6,11.1,90,1017,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1891,2024-02-01T05:00:00,20.7,20.7,19.9,95.01,0,0,rain,0,0,18,11,74,1017.4,70.7,5.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1892,2024-02-01T06:00:00,21,21,20,94.03,0,0,,0,0,16.2,5.4,90,1018,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1893,2024-02-01T07:00:00,21,21,20,94.01,0,0,,0,0,14.4,14.7,90,1018,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1894,2024-02-01T08:00:00,21.8,21.8,19.7,88.39,0,0,,,0,18,13.6,75,1019.1,65.6,8.4,25,0.1,0,10,Partially cloudy,partly-cloudy-day
1895,2024-02-01T09:00:00,23,23,20,83.24,0,0,,0,0,16.6,11.1,40,1019,27.6,10,108,0.4,1,10,Partially cloudy,partly-cloudy-day
1896,2024-02-01T10:00:00,25,25,20,73.84,0,0,,0,0,17.3,14.7,80,1019,27.6,10,216,0.8,2,10,Partially cloudy,partly-cloudy-day
1897,2024-02-01T11:00:00,24,24,19.2,74.22,0,0,,0,0,21.6,9.1,180,1019.4,65.6,8.5,468,1.7,5,10,Partially cloudy,partly-cloudy-day
1898,2024-02-01T12:00:00,23,23,19,78.23,0,0,,0,0,18,9.3,270,1019,50,8,711,2.6,7,10,Partially cloudy,partly-cloudy-day
1899,2024-02-01T13:00:00,22,22,19,83.1,0,0,,0,0,18.7,11.2,240,1018,50,8,788,2.8,8,10,Partially cloudy,partly-cloudy-day
1900,2024-02-01T14:00:00,23.8,23.8,19.1,74.85,0,0,,0,0,21.6,11.1,253,1016.5,70.7,10,761,2.7,8,10,Partially cloudy,partly-cloudy-day
1901,2024-02-01T15:00:00,24,24,19,73.66,0,0,,0,0,21.6,9.4,280,1016,50,10,664,2.4,7,10,Partially cloudy,partly-cloudy-day
1902,2024-02-01T16:00:00,25,25,19,69.41,0,0,,0,0,22.7,7.6,280,1016,50,10,507,1.8,5,10,Partially cloudy,partly-cloudy-day
1903,2024-02-01T17:00:00,24.1,24.1,19.2,74.01,0,0,,0,0,21.6,8.2,1,1016.2,43.2,15.2,306,1.1,3,10,Partially cloudy,partly-cloudy-day
1904,2024-02-01T18:00:00,24,24,19,73.69,0,0,,0,0,21.2,7.6,50,1016,27.7,10,94,0.3,1,10,Partially cloudy,partly-cloudy-day
1905,2024-02-01T19:00:00,22,22,19,83.15,0,0,,0,0,20.5,12.9,80,1016,50.1,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1906,2024-02-01T20:00:00,21,21,19.1,88.53,0,0,,0,0,21.6,16.1,67,1017.1,55.2,4.9,0,0,0,10,Partially cloudy,partly-cloudy-night
1907,2024-02-01T21:00:00,20,20,19,93.99,0,0,,0,0,18,12.9,80,1017,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1908,2024-02-01T22:00:00,20,20,19,93.98,0,0,,0,0,16.9,9.3,60,1018,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1909,2024-02-01T23:00:00,20.1,20.1,18.9,92.57,0,0,,0,0,18,13.5,109,1017.4,55.2,11,0,0,0,10,Partially cloudy,partly-cloudy-night
1911,2024-02-01T00:00:00,21,21,19,88.36,0,0,,0,0,25.2,11.2,80,1018,50,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1912,2024-02-01T01:00:00,21,21,20,94.02,0,0,,0,0,25.2,12.9,80,1018,50.1,5,0,0,0,10,Partially cloudy,partly-cloudy-night
1913,2024-02-01T02:00:00,20.8,20.8,19.8,94.09,0,0,,0,0,18,12.8,85,1017.4,70.7,4.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1914,2024-02-01T03:00:00,21,21,20,94.02,0,0,,0,0,21.2,12.9,100,1017,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1915,2024-02-01T04:00:00,20,20,20,99.98,0,0,rain,0,0,16.6,11.1,90,1017,50.1,6,0,0,0,10,Partially cloudy,partly-cloudy-night
1916,2024-02-01T05:00:00,20.7,20.7,19.9,95.01,0,0,rain,0,0,18,11,74,1017.4,70.7,5.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1917,2024-02-01T06:00:00,21,21,20,94.03,0,0,,0,0,16.2,5.4,90,1018,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1918,2024-02-01T07:00:00,21,21,20,94.01,0,0,,0,0,14.4,14.7,90,1018,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1919,2024-02-01T08:00:00,21.8,21.8,19.7,88.39,0,0,,,0,18,13.6,75,1019.1,65.6,8.4,25,0.1,0,10,Partially cloudy,partly-cloudy-day
1920,2024-02-01T09:00:00,23,23,20,83.24,0,0,,0,0,16.6,11.1,40,1019,27.6,10,108,0.4,1,10,Partially cloudy,partly-cloudy-day
1921,2024-02-01T10:00:00,25,25,20,73.84,0,0,,0,0,17.3,14.7,80,1019,27.6,10,216,0.8,2,10,Partially cloudy,partly-cloudy-day
1922,2024-02-01T11:00:00,24,24,19.2,74.22,0,0,,0,0,21.6,9.1,180,1019.4,65.6,8.5,468,1.7,5,10,Partially cloudy,partly-cloudy-day
1923,2024-02-01T12:00:00,23,23,19,78.23,0,0,,0,0,18,9.3,270,1019,50,8,711,2.6,7,10,Partially cloudy,partly-cloudy-day
1924,2024-02-01T13:00:00,22,22,19,83.1,0,0,,0,0,18.7,11.2,240,1018,50,8,788,2.8,8,10,Partially cloudy,partly-cloudy-day
1925,2024-02-01T14:00:00,23.8,23.8,19.1,74.85,0,0,,0,0,21.6,11.1,253,1016.5,70.7,10,761,2.7,8,10,Partially cloudy,partly-cloudy-day
1926,2024-02-01T15:00:00,24,24,19,73.66,0,0,,0,0,21.6,9.4,280,1016,50,10,664,2.4,7,10,Partially cloudy,partly-cloudy-day
1927,2024-02-01T16:00:00,25,25,19,69.41,0,0,,0,0,22.7,7.6,280,1016,50,10,507,1.8,5,10,Partially cloudy,partly-cloudy-day
1928,2024-02-01T17:00:00,24.1,24.1,19.2,74.01,0,0,,0,0,21.6,8.2,1,1016.2,43.2,15.2,306,1.1,3,10,Partially cloudy,partly-cloudy-day
1929,2024-02-01T18:00:00,24,24,19,73.69,0,0,,0,0,21.2,7.6,50,1016,27.7,10,94,0.3,1,10,Partially cloudy,partly-cloudy-day
1930,2024-02-01T19:00:00,22,22,19,83.15,0,0,,0,0,20.5,12.9,80,1016,50.1,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1931,2024-02-01T20:00:00,21,21,19.1,88.53,0,0,,0,0,21.6,16.1,67,1017.1,55.2,4.9,0,0,0,10,Partially cloudy,partly-cloudy-night
1932,2024-02-01T21:00:00,20,20,19,93.99,0,0,,0,0,18,12.9,80,1017,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1933,2024-02-01T22:00:00,20,20,19,93.98,0,0,,0,0,16.9,9.3,60,1018,50.1,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1934,2024-02-01T23:00:00,20.1,20.1,18.9,92.57,0,0,,0,0,18,13.5,109,1017.4,55.2,11,0,0,0,10,Partially cloudy,partly-cloudy-night
1935,2024-02-02T00:00:00,21,21,19,88.39,0,0,,0,0,13.7,9.4,80,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1936,2024-02-02T01:00:00,21,21,19,88.39,0,0,,0,0,15.8,9.4,260,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1937,2024-02-02T02:00:00,20.1,20.1,18.8,92.03,0,0,,0,0,14.4,9.9,327,1017,70.7,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1938,2024-02-02T03:00:00,20,20,19,93.98,0,0,,0,0,11.2,1.8,78.3,1016,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1939,2024-02-02T04:00:00,20,20,19,93.97,0,0,,0,0,10.8,7.5,350,1016,49.9,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1940,2024-02-02T05:00:00,20,20,18.8,92.61,0,0,,0,0,10.8,3.7,31,1016.3,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1941,2024-02-02T06:00:00,21,21,19,88.38,0,0,,0,0,10.8,3.6,350,1017,50.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night
1942,2024-02-02T07:00:00,21,21,19,88.37,0,0,,0,0,10.8,3.6,360,1017,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1943,2024-02-02T08:00:00,20.9,20.9,18.9,88.57,0,0,,,0,10.8,7.3,109,1018.1,65.6,10,51,0.2,1,10,Partially cloudy,partly-cloudy-day
1944,2024-02-02T09:00:00,23,23,19,78.24,0,0,,0,0,9.7,7.6,50,1018,27.6,10,252,0.9,3,10,Partially cloudy,partly-cloudy-day
1945,2024-02-02T10:00:00,24,24,19,73.65,0,0,,0,0,11.2,7.6,280,1019,27.5,10,458,1.6,5,10,Partially cloudy,partly-cloudy-day
1946,2024-02-02T11:00:00,23.2,23.2,18.8,76.58,0,0,,0,0,14.4,10.1,292,1019.1,32.8,8,630,2.3,6,10,Partially cloudy,partly-cloudy-day
1947,2024-02-02T12:00:00,23,23,19,78.21,0,0,,0,0,15.5,9.4,280,1018,49.9,9,743,2.7,7,10,Partially cloudy,partly-cloudy-day
1948,2024-02-02T13:00:00,23,23,19,78.2,0,0,,0,0,20.9,11.2,280,1017,50,10,783,2.8,8,10,Partially cloudy,partly-cloudy-day
1949,2024-02-02T14:00:00,23.7,23.7,19.1,75.2,0,0,,0,0,18,13.8,273,1016.3,50,6.9,753,2.7,8,10,Partially cloudy,partly-cloudy-day
1950,2024-02-02T15:00:00,28,28.9,18,54.67,0,0,,0,0,24.5,7.6,319,1015,27.6,10,670,2.4,7,10,Partially cloudy,partly-cloudy-day
1951,2024-02-02T16:00:00,26,26,19,65.43,0,0,,0,0,26.6,13,160,1015,27.7,10,513,1.8,5,10,Partially cloudy,partly-cloudy-day
1952,2024-02-02T17:00:00,24,24,19.2,74.36,0,0,,0,0,25.2,26.3,105,1015.4,38,17.8,312,1.1,3,10,Partially cloudy,partly-cloudy-day
1953,2024-02-02T18:00:00,24,24,19,73.69,0,0,,0,0,34.2,20.5,100,1016,27.6,10,93,0.3,1,10,Partially cloudy,partly-cloudy-day
1954,2024-02-02T19:00:00,23,23,19,78.27,0,0,,0,0,34.6,20.5,110,1016,50,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1955,2024-02-02T20:00:00,22.1,22.1,19.7,86.37,0.001,100,rain,0,0,25.2,18.4,100,1017.4,70.7,10.5,0,0,0,10,"Rain, Partially cloudy",rain
1956,2024-02-02T21:00:00,22,22,19,83.13,0,0,,0,0,37.4,20.5,100,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1957,2024-02-02T22:00:00,21,21,19,88.35,0,0,rain,0,0,38.2,20.5,90,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1958,2024-02-02T23:00:00,20.1,20.1,18.1,87.9,0,0,rain,0,0,25.2,30,85,1018,65.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1960,2024-02-02T00:00:00,21,21,19,88.39,0,0,,0,0,13.7,9.4,80,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1961,2024-02-02T01:00:00,21,21,19,88.39,0,0,,0,0,15.8,9.4,260,1017,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1962,2024-02-02T02:00:00,20.1,20.1,18.8,92.03,0,0,,0,0,14.4,9.9,327,1017,70.7,9.5,0,0,0,10,Partially cloudy,partly-cloudy-night
1963,2024-02-02T03:00:00,20,20,19,93.98,0,0,,0,0,11.2,1.8,78.3,1016,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1964,2024-02-02T04:00:00,20,20,19,93.97,0,0,,0,0,10.8,7.5,350,1016,49.9,9,0,0,0,10,Partially cloudy,partly-cloudy-night
1965,2024-02-02T05:00:00,20,20,18.8,92.61,0,0,,0,0,10.8,3.7,31,1016.3,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1966,2024-02-02T06:00:00,21,21,19,88.38,0,0,,0,0,10.8,3.6,350,1017,50.1,8,0,0,0,10,Partially cloudy,partly-cloudy-night
1967,2024-02-02T07:00:00,21,21,19,88.37,0,0,,0,0,10.8,3.6,360,1017,50.1,7,0,0,0,10,Partially cloudy,partly-cloudy-night
1968,2024-02-02T08:00:00,20.9,20.9,18.9,88.57,0,0,,,0,10.8,7.3,109,1018.1,65.6,10,51,0.2,1,10,Partially cloudy,partly-cloudy-day
1969,2024-02-02T09:00:00,23,23,19,78.24,0,0,,0,0,9.7,7.6,50,1018,27.6,10,252,0.9,3,10,Partially cloudy,partly-cloudy-day
1970,2024-02-02T10:00:00,24,24,19,73.65,0,0,,0,0,11.2,7.6,280,1019,27.5,10,458,1.6,5,10,Partially cloudy,partly-cloudy-day
1971,2024-02-02T11:00:00,23.2,23.2,18.8,76.58,0,0,,0,0,14.4,10.1,292,1019.1,32.8,8,630,2.3,6,10,Partially cloudy,partly-cloudy-day
1972,2024-02-02T12:00:00,23,23,19,78.21,0,0,,0,0,15.5,9.4,280,1018,49.9,9,743,2.7,7,10,Partially cloudy,partly-cloudy-day
1973,2024-02-02T13:00:00,23,23,19,78.2,0,0,,0,0,20.9,11.2,280,1017,50,10,783,2.8,8,10,Partially cloudy,partly-cloudy-day
1974,2024-02-02T14:00:00,23.7,23.7,19.1,75.2,0,0,,0,0,18,13.8,273,1016.3,50,6.9,753,2.7,8,10,Partially cloudy,partly-cloudy-day
1975,2024-02-02T15:00:00,28,28.9,18,54.67,0,0,,0,0,24.5,7.6,319,1015,27.6,10,670,2.4,7,10,Partially cloudy,partly-cloudy-day
1976,2024-02-02T16:00:00,26,26,19,65.43,0,0,,0,0,26.6,13,160,1015,27.7,10,513,1.8,5,10,Partially cloudy,partly-cloudy-day
1977,2024-02-02T17:00:00,24,24,19.2,74.36,0,0,,0,0,25.2,26.3,105,1015.4,38,17.8,312,1.1,3,10,Partially cloudy,partly-cloudy-day
1978,2024-02-02T18:00:00,24,24,19,73.69,0,0,,0,0,34.2,20.5,100,1016,27.6,10,93,0.3,1,10,Partially cloudy,partly-cloudy-day
1979,2024-02-02T19:00:00,23,23,19,78.27,0,0,,0,0,34.6,20.5,110,1016,50,10,1,0,0,10,Partially cloudy,partly-cloudy-night
1980,2024-02-02T20:00:00,22.1,22.1,19.7,86.37,0.001,100,rain,0,0,25.2,18.4,100,1017.4,70.7,10.5,0,0,0,10,"Rain, Partially cloudy",rain
1981,2024-02-02T21:00:00,22,22,19,83.13,0,0,,0,0,37.4,20.5,100,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1982,2024-02-02T22:00:00,21,21,19,88.35,0,0,rain,0,0,38.2,20.5,90,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1983,2024-02-02T23:00:00,20.1,20.1,18.1,87.9,0,0,rain,0,0,25.2,30,85,1018,65.6,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1984,2024-02-03T00:00:00,20,20,18,88.27,0,0,,0,0,42.8,27.7,90,1017,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1985,2024-02-03T01:00:00,19,19,18,93.92,0,0,rain,0,0,45,20.5,90,1018,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1986,2024-02-03T02:00:00,19,19,17.2,88.94,0,0,rain,0,0,28.8,29,80,1018,70.7,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1987,2024-02-03T03:00:00,19,19,17,88.19,0,0,,0,0,34.6,24.1,80,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
1988,2024-02-03T04:00:00,19,19,17,88.19,0,0,rain,0,0,36.4,22.3,90,1018,50.1,10,0,0,0,10,Partially cloudy,partly-cloudy-night
