date,arrival,cargo,time,flight,status,statusCode,origin,baggage,hall,terminal,stand
2024-04-16,True,False,15:55,"[{'no': 'UO 761', 'airline': 'HKE'}]",,,HKT,,,,
2024-04-16,True,False,15:55,"[{'no': 'LH 796', 'airline': 'DLH'}, {'no': 'NZ 4212', 'airline': 'ANZ'}]",,,FRA,,,,
2024-04-16,True,False,16:00,"[{'no': 'BR 855', 'airline': 'EVA'}, {'no': 'HX 1829', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-16,True,False,16:00,"[{'no': 'UO 851', 'airline': 'HKE'}, {'no': 'CX 5851', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-16,True,False,16:00,"[{'no': 'MU 595', 'airline': 'CES'}, {'no': 'FM 3031', 'airline': 'CSH'}]",,,HGH,,,,
2024-04-16,True,False,16:05,"[{'no': 'CX 349', 'airline': 'CPA'}]",,,SHA,,,,
2024-04-16,True,False,16:05,"[{'no': 'MU 509', 'airline': 'CES'}, {'no': 'FM 3023', 'airline': 'CSH'}, {'no': 'HO 3507', 'airline': 'DKH'}]",,,PVG,,,,
2024-04-16,True,False,16:05,"[{'no': 'MU 733', 'airline': 'CES'}]",,,KMG,,,,
2024-04-16,True,False,16:05,"[{'no': 'AC 007', 'airline': 'ACA'}, {'no': 'TG 5867', 'airline': 'THA'}]",,,YVR,,,,
2024-04-16,True,False,16:10,"[{'no': 'GA 860', 'airline': 'GIA'}, {'no': 'HX 1960', 'airline': 'CRK'}]",,,CGK,,,,
2024-04-16,True,False,16:15,"[{'no': 'CX 367', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-16,True,False,16:25,"[{'no': 'CA 109', 'airline': 'CCA'}, {'no': 'CX 6109', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-16,True,False,16:25,"[{'no': 'UO 133', 'airline': 'HKE'}]",,,KHH,,,,
2024-04-16,True,False,16:30,"[{'no': 'CX 754', 'airline': 'CPA'}, {'no': 'AA 8950', 'airline': 'AAL'}, {'no': 'AC 9765', 'airline': 'ACA'}, {'no': 'PG 4561', 'airline': 'BKP'}, {'no': 'AY 5138', 'airline': 'FIN'}, {'no': 'GF 4054', 'airline': 'GFA'}, {'no': 'QR 5814', 'airline': 'QTR'}, {'no': 'OM 5646', 'airline': 'MGL'}]",,,BKK,,,,
2024-04-16,True,False,16:30,"[{'no': 'LX 138', 'airline': 'SWR'}, {'no': 'CX 6630', 'airline': 'CPA'}]",,,ZRH,,,,
2024-04-16,True,False,16:35,"[{'no': 'BA 027', 'airline': 'BAW'}]",,,LHR,,,,
2024-04-16,True,False,16:40,"[{'no': 'UO 613', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-16,True,False,16:45,"[{'no': 'CX 770', 'airline': 'CPA'}, {'no': 'AC 9798', 'airline': 'ACA'}, {'no': 'QR 5837', 'airline': 'QTR'}]",,,HKT,,,,
2024-04-16,True,False,16:45,"[{'no': 'UA 801', 'airline': 'UAL'}]",,,LAX,,,,
2024-04-16,True,False,16:50,"[{'no': 'ZH 9091', 'airline': 'CSZ'}, {'no': 'CA 3855', 'airline': 'CCA'}, {'no': 'CX 6247', 'airline': 'CPA'}]",,,JJN,,,,
2024-04-16,True,False,16:55,"[{'no': 'CX 987', 'airline': 'CPA'}, {'no': 'CA 6521', 'airline': 'CCA'}]",,,TFU,,,,
2024-04-16,True,False,16:55,"[{'no': 'HB 341', 'airline': 'HGB'}]",,,KIX,,,,
2024-04-16,True,False,17:00,"[{'no': 'PR 306', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-16,True,False,17:00,"[{'no': 'CX 634', 'airline': 'CPA'}]",,,PEN,,,,
2024-04-16,True,False,17:05,"[{'no': 'SQ 894', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-16,True,False,17:05,"[{'no': 'TK 070', 'airline': 'THY'}, {'no': 'HX 3670', 'airline': 'CRK'}, {'no': 'NZ 4850', 'airline': 'ANZ'}]",,,IST,,,,
2024-04-16,True,False,17:10,"[{'no': 'UO 113', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-16,True,False,17:10,"[{'no': 'UO 675', 'airline': 'HKE'}, {'no': 'CX 5675', 'airline': 'CPA'}]",,,PUS,,,,
2024-04-16,True,False,17:15,"[{'no': 'CX 377', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-16,True,False,17:15,"[{'no': 'CX 690', 'airline': 'CPA'}, {'no': 'AA 8897', 'airline': 'AAL'}, {'no': 'AY 5840', 'airline': 'FIN'}, {'no': 'QR 3484', 'airline': 'QTR'}, {'no': 'OM 5620', 'airline': 'MGL'}]",,,SIN,,,,
2024-04-16,True,False,17:15,"[{'no': 'Z2 1264', 'airline': 'APG'}]",,,MNL,,,,
2024-04-16,True,False,17:20,"[{'no': 'AF 188', 'airline': 'AFR'}, {'no': 'KL 2156', 'airline': 'KLM'}, {'no': 'QF 4224', 'airline': 'QFA'}]",,,CDG,,,,
2024-04-16,True,False,17:20,"[{'no': 'CX 722', 'airline': 'CPA'}, {'no': 'AC 9791', 'airline': 'ACA'}, {'no': 'MH 9196', 'airline': 'MAS'}]",,,KUL,,,,
2024-04-16,True,False,17:25,"[{'no': 'CX 391', 'airline': 'CPA'}, {'no': 'CA 6511', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-16,True,False,17:25,"[{'no': 'UO 231', 'airline': 'HKE'}]",,,PKX,,,,
2024-04-16,True,False,17:25,"[{'no': '3U 3959', 'airline': 'CSC'}, {'no': 'CZ 1500', 'airline': 'CSN'}]",,,TFU,,,,
2024-04-16,True,False,17:30,"[{'no': 'CI 915', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-16,True,False,17:35,"[{'no': 'HX 629', 'airline': 'CRK'}, {'no': 'OZ 9293', 'airline': 'AAR'}]",,,ICN,,,,
2024-04-16,True,False,17:35,"[{'no': 'UO 687', 'airline': 'HKE'}, {'no': 'CX 5687', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-16,True,False,17:40,"[{'no': 'HX 255', 'airline': 'CRK'}, {'no': 'BR 2899', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-16,True,False,17:40,"[{'no': 'FM 809', 'airline': 'CSH'}, {'no': 'MU 8629', 'airline': 'CES'}]",,,SHA,,,,
2024-04-16,True,False,17:45,"[{'no': 'AY 099', 'airline': 'FIN'}]",,,HEL,,,,
2024-04-16,True,False,17:50,"[{'no': 'CX 254', 'airline': 'CPA'}]",,,LHR,,,,
2024-04-16,True,False,17:50,"[{'no': 'HX 605', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-16,True,False,17:55,"[{'no': 'AK 136', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-16,True,False,17:55,"[{'no': 'QF 127', 'airline': 'QFA'}, {'no': 'AF 9678', 'airline': 'AFR'}, {'no': 'BA 7497', 'airline': 'BAW'}, {'no': 'LY 8792', 'airline': 'ELY'}, {'no': 'AY 5006', 'airline': 'FIN'}, {'no': 'KL 4897', 'airline': 'KLM'}, {'no': 'LA 4899', 'airline': 'LAN'}]",,,SYD,,,,
2024-04-16,True,False,18:00,"[{'no': 'HX 659', 'airline': 'CRK'}]",,,OKA,,,,
2024-04-16,True,False,18:00,"[{'no': 'CX 411', 'airline': 'CPA'}, {'no': 'AA 8894', 'airline': 'AAL'}, {'no': 'QF 8224', 'airline': 'QFA'}, {'no': 'QR 3499', 'airline': 'QTR'}]",,,ICN,,,,
2024-04-16,True,False,18:00,"[{'no': 'QF 029', 'airline': 'QFA'}, {'no': 'AF 9679', 'airline': 'AFR'}, {'no': 'BA 7411', 'airline': 'BAW'}, {'no': 'LY 8784', 'airline': 'ELY'}, {'no': 'AY 5022', 'airline': 'FIN'}, {'no': 'KL 4899', 'airline': 'KLM'}]",,,MEL,,,,
2024-04-16,True,False,18:05,"[{'no': 'MU 2089', 'airline': 'CES'}]",,,NGB,,,,
2024-04-16,True,False,18:05,"[{'no': 'EK 384', 'airline': 'UAE'}]",,,DXB,,,,
2024-04-16,True,False,18:05,"[{'no': 'HB 761', 'airline': 'HGB'}]",,,ICN,,,,
2024-04-16,True,False,18:10,"[{'no': 'CX 443', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-16,True,False,18:10,"[{'no': 'ZH 8033', 'airline': 'CSZ'}, {'no': 'CA 3819', 'airline': 'CCA'}]",,,TFU,,,,
2024-04-16,True,False,18:15,"[{'no': 'CX 951', 'airline': 'CPA'}]",,,TAO,,,,
2024-04-16,True,False,18:20,"[{'no': 'NZ 081', 'airline': 'ANZ'}, {'no': 'CX 7402', 'airline': 'CPA'}, {'no': 'LH 7153', 'airline': 'DLH'}, {'no': 'TG 4862', 'airline': 'THA'}, {'no': 'TK 8721', 'airline': 'THY'}]",,,AKL,,,,
2024-04-16,True,False,18:20,"[{'no': 'HX 665', 'airline': 'CRK'}]",,,NGO,,,,
2024-04-16,True,False,18:25,"[{'no': '5J 112', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-16,True,False,18:30,"[{'no': 'BR 871', 'airline': 'EVA'}, {'no': 'HX 1831', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-16,True,False,18:30,"[{'no': 'CX 961', 'airline': 'CPA'}, {'no': 'CA 6525', 'airline': 'CCA'}]",,,HGH,,,,
2024-04-16,True,False,18:35,"[{'no': 'HX 641', 'airline': 'CRK'}]",,,FUK,,,,
2024-04-16,True,False,18:35,"[{'no': 'TG 638', 'airline': 'THA'}, {'no': 'AC 7410', 'airline': 'ACA'}, {'no': 'NZ 4198', 'airline': 'ANZ'}, {'no': 'GF 6338', 'airline': 'GFA'}]",,,BKK,,,,
2024-04-16,True,False,18:40,"[{'no': 'HB 2296', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-16,True,False,18:45,"[{'no': 'UO 631', 'airline': 'HKE'}]",,,ICN,,,,
2024-04-16,True,False,18:45,"[{'no': 'UA 869', 'airline': 'UAL'}]",,,SFO,,,,
2024-04-16,True,False,18:50,"[{'no': 'CX 527', 'airline': 'CPA'}, {'no': 'AA 8896', 'airline': 'AAL'}, {'no': 'JL 7025', 'airline': 'JAL'}, {'no': 'QR 5803', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-16,True,False,18:50,"[{'no': 'CX 831', 'airline': 'CPA'}, {'no': 'LA 5637', 'airline': 'LAN'}, {'no': 'MH 9203', 'airline': 'MAS'}, {'no': 'OM 5831', 'airline': 'MGL'}]",,,JFK,,,,
2024-04-16,True,False,18:55,"[{'no': 'CI 919', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-16,True,False,19:00,"[{'no': 'CA 115', 'airline': 'CCA'}, {'no': 'CX 6115', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-16,True,False,19:00,"[{'no': 'CX 654', 'airline': 'CPA'}, {'no': 'AC 9775', 'airline': 'ACA'}, {'no': 'PG 4563', 'airline': 'BKP'}, {'no': 'AY 5114', 'airline': 'FIN'}, {'no': 'GF 4068', 'airline': 'GFA'}, {'no': 'QR 5827', 'airline': 'QTR'}, {'no': 'OM 5634', 'airline': 'MGL'}]",,,BKK,,,,
2024-04-16,True,False,19:00,"[{'no': 'CX 825', 'airline': 'CPA'}]",,,YYZ,,,,
2024-04-16,True,False,19:00,"[{'no': 'UO 669', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-16,True,False,19:05,"[{'no': 'CX 947', 'airline': 'CPA'}]",,,XIY,,,,
2024-04-16,True,False,19:05,"[{'no': 'MU 505', 'airline': 'CES'}, {'no': 'FM 3019', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-16,True,False,19:10,"[{'no': 'MU 2569', 'airline': 'CES'}]",,,WUH,,,,
2024-04-16,True,False,19:15,"[{'no': 'CX 589', 'airline': 'CPA'}, {'no': 'JL 7057', 'airline': 'JAL'}, {'no': 'QR 5807', 'airline': 'QTR'}]",,,FUK,,,,
2024-04-16,True,False,19:20,"[{'no': 'CX 539', 'airline': 'CPA'}, {'no': 'JL 7035', 'airline': 'JAL'}, {'no': 'QF 8258', 'airline': 'QFA'}, {'no': 'QR 5855', 'airline': 'QTR'}]",,,NGO,,,,
2024-04-16,True,False,19:20,"[{'no': 'CX 957', 'airline': 'CPA'}]",,,CGO,,,,
2024-04-16,True,False,19:25,"[{'no': 'HX 687', 'airline': 'CRK'}]",,,KMJ,,,,
2024-04-16,True,False,19:25,"[{'no': 'HX 776', 'airline': 'CRK'}, {'no': 'TK 9220', 'airline': 'THY'}]",,,BKK,,,,
2024-04-16,True,False,19:30,"[{'no': 'CX 341', 'airline': 'CPA'}]",,,SHA,,,,
2024-04-16,True,False,19:30,"[{'no': 'GJ 8007', 'airline': 'CDC'}]",,,HGH,,,,
2024-04-16,True,False,19:35,"[{'no': 'CI 935', 'airline': 'CAL'}, {'no': 'AE 5215', 'airline': 'MDA'}]",,,KHH,,,,
2024-04-16,True,False,19:35,"[{'no': 'UO 115', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-16,True,False,19:35,"[{'no': 'FD 504', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-16,True,False,19:40,"[{'no': 'SQ 896', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-16,True,False,19:40,"[{'no': 'UO 849', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-16,True,False,19:40,"[{'no': 'HO 1291', 'airline': 'DKH'}, {'no': 'MU 3903', 'airline': 'CES'}]",,,PVG,,,,
2024-04-16,True,False,19:45,"[{'no': 'TG 606', 'airline': 'THA'}]",,,BKK,,,,
2024-04-16,True,False,19:55,"[{'no': 'TR 972', 'airline': 'TGW'}]",,,SIN,,,,
2024-04-16,True,False,19:55,"[{'no': 'BR 857', 'airline': 'EVA'}, {'no': 'HX 1833', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-16,True,False,20:00,"[{'no': 'HX 609', 'airline': 'CRK'}]",,,NRT,,,,
2024-04-16,True,False,20:00,"[{'no': 'CX 549', 'airline': 'CPA'}, {'no': 'JL 7039', 'airline': 'JAL'}, {'no': 'QR 5843', 'airline': 'QTR'}]",,,HND,,,,
2024-04-16,True,False,20:00,"[{'no': 'HB 321', 'airline': 'HGB'}]",,,NRT,,,,
2024-04-16,True,False,20:05,"[{'no': 'CI 923', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-16,True,False,20:05,"[{'no': 'UO 701', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-16,True,False,20:10,"[{'no': 'CX 918', 'airline': 'CPA'}]",,,MNL,,,,
2024-04-16,True,False,20:10,"[{'no': 'UO 899', 'airline': 'HKE'}]",,,KIX,,,,
2024-04-16,True,False,20:15,"[{'no': 'CX 712', 'airline': 'CPA'}, {'no': 'AA 8961', 'airline': 'AAL'}, {'no': 'AC 9762', 'airline': 'ACA'}, {'no': 'PG 4565', 'airline': 'BKP'}, {'no': 'QR 5851', 'airline': 'QTR'}, {'no': 'OM 5648', 'airline': 'MGL'}]",,,SIN,,,,
2024-04-16,True,False,20:20,"[{'no': 'CX 734', 'airline': 'CPA'}, {'no': 'QR 3491', 'airline': 'QTR'}, {'no': 'OM 5654', 'airline': 'MGL'}, {'no': 'GF 4064', 'airline': 'GFA'}]",,,SIN,,,,
2024-04-16,True,False,20:25,"[{'no': 'AK 239', 'airline': 'AXM'}]",,,BKI,,,,
2024-04-16,True,False,20:25,"[{'no': 'CX 776', 'airline': 'CPA'}, {'no': 'BA 4574', 'airline': 'BAW'}, {'no': 'QR 3494', 'airline': 'QTR'}]",,,CGK,,,,
2024-04-16,True,False,20:30,"[{'no': 'CX 369', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-16,True,False,20:35,"[{'no': 'CX 331', 'airline': 'CPA'}, {'no': 'CA 6501', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-16,True,False,20:35,"[{'no': 'UO 639', 'airline': 'HKE'}]",,,FUK,,,,
2024-04-16,True,False,20:40,"[{'no': 'CX 473', 'airline': 'CPA'}]",,,TPE,,,,
2024-04-16,True,False,20:45,"[{'no': 'AK 130', 'airline': 'AXM'}]",,,KUL,,,,
2024-04-16,True,False,20:45,"[{'no': 'BR 809', 'airline': 'EVA'}, {'no': 'HX 1835', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-16,True,False,20:50,"[{'no': 'HX 217', 'airline': 'CRK'}, {'no': 'HU 8210', 'airline': 'CHH'}]",,,NKG,,,,
2024-04-16,True,False,20:50,"[{'no': 'CX 459', 'airline': 'CPA'}]",,,KHH,,,,
2024-04-16,True,False,20:50,"[{'no': 'CX 507', 'airline': 'CPA'}, {'no': 'JL 7059', 'airline': 'JAL'}, {'no': 'QR 5801', 'airline': 'QTR'}]",,,KIX,,,,
2024-04-16,True,False,20:50,"[{'no': '5J 114', 'airline': 'CEB'}]",,,MNL,,,,
2024-04-16,True,False,20:55,"[{'no': 'HX 619', 'airline': 'CRK'}, {'no': 'TK 8875', 'airline': 'THY'}]",,,KIX,,,,
2024-04-16,True,False,21:00,"[{'no': 'CX 581', 'airline': 'CPA'}, {'no': 'JL 7061', 'airline': 'JAL'}, {'no': 'QF 8242', 'airline': 'QFA'}, {'no': 'QR 3495', 'airline': 'QTR'}]",,,CTS,,,,
2024-04-16,True,False,21:00,"[{'no': 'UO 691', 'airline': 'HKE'}]",,,NGO,,,,
2024-04-16,True,False,21:00,"[{'no': 'UO 871', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-16,True,False,21:05,"[{'no': 'CA 117', 'airline': 'CCA'}, {'no': 'CX 6117', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-16,True,False,21:05,"[{'no': 'CX 521', 'airline': 'CPA'}, {'no': 'AA 8883', 'airline': 'AAL'}, {'no': 'JL 7047', 'airline': 'JAL'}, {'no': 'QR 5859', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-16,True,False,21:05,"[{'no': 'UO 559', 'airline': 'HKE'}, {'no': 'CX 5559', 'airline': 'CPA'}]",,,DAD,,,,
2024-04-16,True,False,21:15,"[{'no': 'CX 565', 'airline': 'CPA'}]",,,KIX,,,,
2024-04-16,True,False,21:15,"[{'no': 'CX 784', 'airline': 'CPA'}, {'no': 'AA 8914', 'airline': 'AAL'}, {'no': 'JL 7930', 'airline': 'JAL'}, {'no': 'QR 5812', 'airline': 'QTR'}]",,,DPS,,,,
2024-04-16,True,False,21:30,"[{'no': 'CX 100', 'airline': 'CPA'}, {'no': 'AY 5834', 'airline': 'FIN'}, {'no': 'LH 7000', 'airline': 'DLH'}, {'no': 'LX 9500', 'airline': 'SWR'}, {'no': 'BA 4130', 'airline': 'BAW'}, {'no': 'LA 5647', 'airline': 'LAN'}, {'no': 'QR 5800', 'airline': 'QTR'}, {'no': 'OM 5670', 'airline': 'MGL'}]",,,SYD,,,,
2024-04-16,True,False,21:30,"[{'no': 'CX 451', 'airline': 'CPA'}, {'no': 'JL 7045', 'airline': 'JAL'}]",,,NRT,,,,
2024-04-16,True,False,21:30,"[{'no': 'CX 708', 'airline': 'CPA'}, {'no': 'AC 9773', 'airline': 'ACA'}, {'no': 'PG 4557', 'airline': 'BKP'}, {'no': 'QR 3460', 'airline': 'QTR'}, {'no': 'OM 5604', 'airline': 'MGL'}, {'no': 'FJ 5451', 'airline': 'FJI'}]",,,BKK,,,,
2024-04-16,True,False,21:30,"[{'no': '5J 120', 'airline': 'CEB'}]",,,CRK,,,,
2024-04-16,True,False,21:30,"[{'no': 'MU 723', 'airline': 'CES'}, {'no': 'FM 3027', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-16,True,False,21:35,"[{'no': 'QR 816', 'airline': 'QTR'}, {'no': 'BA 2326', 'airline': 'BAW'}, {'no': 'CX 9200', 'airline': 'CPA'}, {'no': 'IB 2418', 'airline': 'IBE'}, {'no': 'LA 7418', 'airline': 'LAN'}]",,,DOH,,,,
2024-04-16,True,False,21:40,"[{'no': 'CX 595', 'airline': 'CPA'}, {'no': 'JL 7067', 'airline': 'JAL'}, {'no': 'QR 3481', 'airline': 'QTR'}]",,,KIX,,,,
2024-04-16,True,False,21:40,"[{'no': 'FD 502', 'airline': 'AIQ'}]",,,DMK,,,,
2024-04-16,True,False,21:40,"[{'no': 'HB 323', 'airline': 'HGB'}]",,,NRT,,,,
2024-04-16,True,False,21:45,"[{'no': 'CX 104', 'airline': 'CPA'}, {'no': 'AY 5842', 'airline': 'FIN'}, {'no': 'LH 7010', 'airline': 'DLH'}, {'no': 'LX 9510', 'airline': 'SWR'}, {'no': 'BA 4566', 'airline': 'BAW'}, {'no': 'QR 5834', 'airline': 'QTR'}, {'no': 'OM 5660', 'airline': 'MGL'}, {'no': 'LA 5645', 'airline': 'LAN'}]",,,MEL,,,,
2024-04-16,True,False,21:50,"[{'no': 'HX 239', 'airline': 'CRK'}, {'no': 'HU 8362', 'airline': 'CHH'}]",,,SHA,,,,
2024-04-16,True,False,21:55,"[{'no': 'CX 531', 'airline': 'CPA'}, {'no': 'JL 7037', 'airline': 'JAL'}, {'no': 'QF 8226', 'airline': 'QFA'}]",,,NGO,,,,
2024-04-16,True,False,21:55,"[{'no': 'CX 724', 'airline': 'CPA'}, {'no': 'MH 9202', 'airline': 'MAS'}, {'no': 'AC 9791', 'airline': 'ACA'}]",,,KUL,,,,
2024-04-16,True,False,22:00,"[{'no': 'CA 107', 'airline': 'CCA'}, {'no': 'CX 6107', 'airline': 'CPA'}]",,,PEK,,,,
2024-04-16,True,False,22:00,"[{'no': 'CX 381', 'airline': 'CPA'}]",,,PVG,,,,
2024-04-16,True,False,22:00,"[{'no': 'EK 380', 'airline': 'UAE'}, {'no': 'TP 6360', 'airline': 'TAP'}]",,,DXB,,,,
2024-04-16,True,False,22:00,"[{'no': 'JL 735', 'airline': 'JAL'}, {'no': 'AA 8417', 'airline': 'AAL'}, {'no': 'AS 7331', 'airline': 'ASA'}, {'no': 'CX 6323', 'airline': 'CPA'}, {'no': 'HA 5381', 'airline': 'HAL'}, {'no': 'MH 9119', 'airline': 'MAS'}, {'no': 'TN 1900', 'airline': 'THT'}, {'no': 'WS 5910', 'airline': 'WJA'}]",,,NRT,,,,
2024-04-16,True,False,22:05,"[{'no': 'CX 764', 'airline': 'CPA'}, {'no': 'BA 4562', 'airline': 'BAW'}, {'no': 'VN 3560', 'airline': 'HVN'}, {'no': 'JL 7922', 'airline': 'JAL'}, {'no': 'QR 5831', 'airline': 'QTR'}, {'no': 'OM 5629', 'airline': 'MGL'}]",,,SGN,,,,
2024-04-16,True,False,22:10,"[{'no': 'CX 716', 'airline': 'CPA'}, {'no': 'AA 8907', 'airline': 'AAL'}, {'no': 'QR 5816', 'airline': 'QTR'}, {'no': 'OM 5656', 'airline': 'MGL'}, {'no': 'GF 4052', 'airline': 'GFA'}]",,,SIN,,,,
2024-04-16,True,False,22:10,"[{'no': 'CX 742', 'airline': 'CPA'}, {'no': 'AC 9770', 'airline': 'ACA'}, {'no': 'VN 3566', 'airline': 'HVN'}, {'no': 'QR 5802', 'airline': 'QTR'}]",,,HAN,,,,
2024-04-16,True,False,22:10,"[{'no': 'CX 979', 'airline': 'CPA'}]",,,XMN,,,,
2024-04-16,True,False,22:15,"[{'no': 'CX 307', 'airline': 'CPA'}]",,,WNZ,,,,
2024-04-16,True,False,22:15,"[{'no': 'UO 183', 'airline': 'HKE'}, {'no': 'CX 5183', 'airline': 'CPA'}]",,,RMQ,,,,
2024-04-16,True,False,22:15,"[{'no': 'TG 602', 'airline': 'THA'}]",,,BKK,,,,
2024-04-16,True,False,22:20,"[{'no': 'CX 505', 'airline': 'CPA'}, {'no': 'AA 8881', 'airline': 'AAL'}, {'no': 'JL 7049', 'airline': 'JAL'}, {'no': 'QR 3457', 'airline': 'QTR'}]",,,NRT,,,,
2024-04-16,True,False,22:25,"[{'no': 'HX 285', 'airline': 'CRK'}, {'no': 'BR 2895', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-16,True,False,22:25,"[{'no': 'CX 393', 'airline': 'CPA'}, {'no': 'CA 6513', 'airline': 'CCA'}]",,,PEK,,,,
2024-04-16,True,False,22:30,"[{'no': 'OZ 745', 'airline': 'AAR'}, {'no': 'HX 1565', 'airline': 'CRK'}]",,,ICN,,,,
2024-04-16,True,False,22:30,"[{'no': 'KE 177', 'airline': 'KAL'}, {'no': 'DL 7773', 'airline': 'DAL'}, {'no': 'EY 8503', 'airline': 'ETD'}, {'no': 'VS 5515', 'airline': 'VIR'}]",,,ICN,,,,
2024-04-16,True,False,22:35,"[{'no': 'PR 310', 'airline': 'PAL'}]",,,MNL,,,,
2024-04-16,True,False,22:40,"[{'no': 'CX 991', 'airline': 'CPA'}]",,,FOC,,,,
2024-04-16,True,False,22:45,"[{'no': 'SQ 898', 'airline': 'SIA'}]",,,SIN,,,,
2024-04-16,True,False,22:45,"[{'no': 'NH 811', 'airline': 'ANA'}, {'no': 'AC 6286', 'airline': 'ACA'}, {'no': 'NZ 4147', 'airline': 'ANZ'}, {'no': 'UA 7989', 'airline': 'UAL'}]",,,NRT,,,,
2024-04-16,True,False,22:45,"[{'no': 'CX 902', 'airline': 'CPA'}]",,,MNL,,,,
2024-04-16,True,False,22:45,"[{'no': 'HB 284', 'airline': 'HGB'}]",,,BKK,,,,
2024-04-16,True,False,22:50,"[{'no': 'CI 921', 'airline': 'CAL'}]",,,TPE,,,,
2024-04-16,True,False,22:55,"[{'no': 'CX 704', 'airline': 'CPA'}, {'no': 'AC 9772', 'airline': 'ACA'}, {'no': 'PG 4567', 'airline': 'BKP'}, {'no': 'QR 3450', 'airline': 'QTR'}, {'no': 'OM 5625', 'airline': 'MGL'}]",,,BKK,,,,
2024-04-16,True,False,23:00,"[{'no': 'CX 419', 'airline': 'CPA'}, {'no': 'AA 8912', 'airline': 'AAL'}, {'no': 'QF 8221', 'airline': 'QFA'}, {'no': 'QR 5845', 'airline': 'QTR'}]",,,ICN,,,,
2024-04-16,True,False,23:15,"[{'no': 'UO 647', 'airline': 'HKE'}]",,,NRT,,,,
2024-04-16,True,False,23:15,"[{'no': 'UO 755', 'airline': 'HKE'}]",,,CNX,,,,
2024-04-16,True,False,23:20,"[{'no': 'UO 117', 'airline': 'HKE'}]",,,TPE,,,,
2024-04-16,True,False,23:25,"[{'no': 'ET 645', 'airline': 'ETH'}]",,,MNL,,,,
2024-04-16,True,False,23:25,"[{'no': 'HX 108', 'airline': 'CRK'}, {'no': 'HU 8051', 'airline': 'CHH'}]",,,HAK,,,,
2024-04-16,True,False,23:25,"[{'no': 'HB 705', 'airline': 'HGB'}]",,,TPE,,,,
2024-04-16,True,False,23:30,"[{'no': 'UO 515', 'airline': 'HKE'}]",,,MNL,,,,
2024-04-16,True,False,23:35,"[{'no': 'UO 703', 'airline': 'HKE'}]",,,BKK,,,,
2024-04-16,True,False,23:40,"[{'no': 'CX 989', 'airline': 'CPA'}]",,,CAN,,,,
2024-04-16,True,False,23:45,"[{'no': 'BR 827', 'airline': 'EVA'}, {'no': 'HX 1827', 'airline': 'CRK'}]",,,TPE,,,,
2024-04-16,True,False,23:45,"[{'no': 'HX 283', 'airline': 'CRK'}, {'no': 'BR 2891', 'airline': 'EVA'}]",,,TPE,,,,
2024-04-16,True,False,23:45,"[{'no': 'HX 613', 'airline': 'CRK'}, {'no': 'TK 9201', 'airline': 'THY'}]",,,KIX,,,,
2024-04-16,True,False,23:45,"[{'no': 'UO 689', 'airline': 'HKE'}]",,,KIX,,,,
2024-04-16,True,False,23:45,"[{'no': 'MU 725', 'airline': 'CES'}, {'no': 'FM 3029', 'airline': 'CSH'}]",,,PVG,,,,
2024-04-16,True,False,23:50,"[{'no': 'CZ 5009', 'airline': 'CSN'}, {'no': '3U 7003', 'airline': 'CSC'}]",,,PKX,,,,
